invoice_date,supplier_avg_amount_90d,supplier_invoice_count_30d,duplicate_invoice_flag,split_invoice_flag,late_night_submission_flag,payment_term_days,is_fraud
11-04-2023,4559.686341,13,0,0,0,30,0
08-03-2023,6410.06,14,0,0,0,30,0
23-04-2023,2805.965,9,0,1,0,60,1
13-01-2023,3674.385,4,0,0,0,60,0
17-09-2023,8594.045641,17,0,0,0,30,0
26-01-2023,5025.892727,11,0,1,0,30,1
04-06-2023,18692.14081,11,0,1,0,30,1
01-06-2023,4118.377879,15,0,1,1,30,1
29-05-2023,9356.681842,14,0,0,0,90,0
31-10-2023,11804.91179,16,0,0,0,30,0
26-07-2023,3926.027742,11,0,1,0,30,1
16-03-2023,6228.222188,8,0,0,0,30,0
27-01-2023,5296.99,12,0,0,0,60,0
20-12-2023,5609.519302,12,0,0,0,90,0
25-05-2023,3904.342857,13,0,0,0,30,0
08-11-2023,1936.545,12,0,0,1,30,0
14-04-2023,9385.947241,10,0,0,0,60,0
19-07-2023,4618.303171,12,0,0,0,30,0
08-08-2023,5172.490833,12,0,1,0,30,1
09-03-2023,3267.375789,17,0,1,1,60,1
04-06-2023,8470.172121,12,0,0,0,30,0
21-01-2023,3900.914,10,0,0,0,30,0
04-10-2023,9882.183529,10,0,0,0,30,0
17-07-2023,5287.608056,13,0,0,0,30,0
18-11-2023,3761.821143,10,0,1,0,90,1
30-01-2023,8853.902,10,0,0,1,30,0
12-11-2023,3961.389,24,0,1,0,30,1
19-09-2023,4979.370513,14,0,0,0,30,0
10-01-2023,2773.995,2,0,0,0,60,0
26-02-2023,8182.422,11,0,0,0,60,0
25-12-2023,1916.381613,15,0,1,0,90,1
25-09-2023,6270.960571,13,0,0,1,30,0
10-11-2023,5555.294545,12,0,1,1,30,1
05-07-2023,2082.765833,10,0,1,0,90,1
27-03-2023,3533.292143,10,0,0,0,30,0
21-12-2023,4795.917949,17,0,0,0,90,0
30-12-2023,3521.178222,17,0,0,1,30,0
23-11-2023,1948.963111,17,0,1,1,60,1
18-08-2023,8165.457353,11,0,0,0,30,0
14-09-2023,2788.892632,15,0,0,0,30,1
02-06-2023,3102.637917,19,0,0,0,30,0
20-11-2023,11903.34545,14,0,0,1,30,0
16-10-2023,3534.367353,10,0,0,1,30,0
03-01-2023,3060.6475,4,0,0,0,30,0
24-03-2023,3301.533846,9,0,0,1,30,0
14-09-2023,17627.03324,11,0,0,1,30,0
13-02-2023,3542.0088,19,0,0,0,30,0
20-10-2023,22637.23195,10,0,0,0,30,1
02-06-2023,6762.177429,10,0,0,0,30,0
18-06-2023,26592.06049,10,0,0,0,90,0
12-08-2023,4529.382903,16,0,1,0,90,1
31-01-2023,14312.67909,11,0,0,1,60,0
24-08-2023,3018.925135,12,0,0,0,30,0
30-06-2023,2808.138333,5,0,0,0,30,0
12-07-2023,6338.108846,10,0,0,1,30,0
21-02-2023,4138.03087,10,0,1,0,30,1
09-05-2023,3784.358095,11,0,0,1,30,1
20-02-2023,9303.002857,9,0,0,0,30,1
25-01-2023,17749.30571,7,0,0,0,30,0
17-08-2023,29098.55486,15,0,0,0,60,1
23-01-2023,13330.81,8,0,0,0,60,0
26-03-2023,2591.911714,15,0,0,0,30,0
27-04-2023,28656.80295,12,0,0,0,30,0
22-07-2023,5104.459778,14,0,0,0,60,0
17-08-2023,2813.833056,11,0,0,0,30,0
17-09-2023,2437.288158,14,0,0,0,30,0
08-05-2023,11223.3935,13,0,0,0,30,0
31-12-2023,7043.446444,16,0,0,0,30,0
28-12-2023,7384.627778,12,0,0,1,60,0
12-06-2023,6313.275556,14,0,0,0,60,0
21-11-2023,7776.362143,9,0,0,0,30,0
11-07-2023,4548.521951,17,0,0,0,60,0
21-03-2023,1873.574595,17,0,0,0,30,0
02-08-2023,9424.181163,19,0,0,0,30,0
23-07-2023,4661.976047,21,0,0,0,30,0
12-10-2023,3371.650556,14,0,0,0,30,0
30-12-2023,7065.048718,13,0,1,0,60,1
13-04-2023,2266.49,10,0,0,0,60,0
06-05-2023,12337.75469,21,0,1,0,60,1
23-09-2023,7566.411667,10,0,0,0,30,0
28-09-2023,4953.56,10,0,0,0,90,0
07-01-2023,1077.255,2,0,0,1,30,0
17-05-2023,4143.1275,16,0,0,0,30,0
18-08-2023,6811.178108,15,0,0,1,60,0
23-08-2023,16473.7075,12,0,0,0,30,0
30-06-2023,10185.83951,11,0,0,0,30,0
13-07-2023,7746.552105,12,0,0,1,60,0
26-06-2023,23676.26389,13,0,0,0,90,0
04-02-2023,10322.72083,10,0,0,0,60,0
17-12-2023,9455.0185,10,0,0,1,90,0
10-06-2023,9502.554737,12,0,0,0,30,0
15-02-2023,6069.051429,10,0,1,0,30,1
29-03-2023,2541.976667,13,0,0,0,30,0
08-04-2023,2833.043171,17,0,0,0,30,1
04-09-2023,3044.950444,15,0,0,0,30,1
22-02-2023,15745.80588,8,0,1,0,30,1
06-07-2023,4408.555526,16,0,1,0,90,1
03-07-2023,2379.870333,15,0,1,0,30,1
16-11-2023,42961.44732,18,0,0,0,30,1
15-11-2023,3045.912619,18,0,0,0,60,0
03-07-2023,2256.941765,15,0,0,0,60,0
19-01-2023,8581.16625,8,0,0,1,30,0
23-08-2023,6480.23,10,0,0,0,60,1
02-10-2023,4535.996,13,0,0,0,60,0
09-05-2023,8149.265882,13,0,0,0,30,0
02-02-2023,7635.236364,8,0,0,0,30,1
26-08-2023,2763.219444,9,0,0,0,60,0
22-08-2023,8718.247292,19,0,1,0,30,1
24-02-2023,23916.15,12,0,1,0,30,1
16-08-2023,2740.35225,9,0,0,0,30,0
16-01-2023,1392.183333,9,0,0,0,90,0
07-06-2023,7260.224,16,0,0,1,90,0
26-12-2023,4591.604107,15,0,0,1,30,0
20-12-2023,9582.515641,14,0,0,0,30,0
17-12-2023,5649.466923,18,0,0,0,30,0
14-02-2023,3369.7655,15,0,0,0,30,0
03-10-2023,8811.85,10,0,0,0,30,0
30-06-2023,13932.3124,16,0,0,1,30,0
09-04-2023,5792.632424,13,0,0,0,30,0
25-03-2023,19159.40278,11,0,0,1,30,0
29-11-2023,3449.444222,19,0,0,1,30,0
31-05-2023,5803.429063,7,0,0,0,30,0
02-07-2023,10554.50063,11,0,0,0,30,0
11-12-2023,7759.805882,13,0,0,0,90,0
16-05-2023,10067.11895,13,0,0,1,30,0
06-12-2023,30282.18,12,0,0,0,60,0
25-11-2023,14657.48171,7,0,1,0,30,1
19-01-2023,7229.702222,9,0,1,0,30,1
13-07-2023,6361.437105,13,0,0,1,30,0
20-12-2023,4038.558,9,0,0,0,30,0
23-03-2023,2750.108182,13,0,0,0,60,0
28-01-2023,6792.977857,14,0,0,0,30,0
15-12-2023,7662.982381,13,0,0,0,30,0
04-04-2023,4912.832143,11,0,1,0,30,1
13-03-2023,4481.376765,15,0,0,1,30,0
27-08-2023,5322.315745,16,0,0,0,30,1
26-03-2023,1678.817879,11,0,0,0,30,0
27-05-2023,8576.879744,14,0,0,0,60,0
25-06-2023,5682.654286,19,0,0,0,30,0
15-09-2023,28506.87576,11,0,0,0,90,0
01-04-2023,3766.658649,14,0,0,0,30,0
14-08-2023,5292.44087,16,0,0,0,30,0
07-07-2023,3392.193243,10,0,0,0,60,0
08-09-2023,5886.87381,14,0,0,0,60,0
21-01-2023,9117.546667,6,0,0,0,30,0
14-01-2023,4563.680769,13,0,0,0,30,0
07-11-2023,1122.312558,16,0,0,0,60,0
07-06-2023,11626.462,13,0,0,0,60,0
20-07-2023,4268.662889,16,0,1,0,30,1
09-08-2023,4905.581316,12,0,0,1,60,0
27-08-2023,13734.17775,9,0,0,0,30,0
14-10-2023,1458.842821,16,0,0,0,90,0
30-09-2023,13882.34583,17,0,0,0,60,0
10-07-2023,25781.54,18,0,0,0,30,0
28-02-2023,13030.68481,16,0,0,0,60,0
06-12-2023,4028.546486,13,0,0,0,60,1
11-11-2023,1229.748158,13,0,0,0,30,0
14-11-2023,17834.02778,8,0,0,0,30,0
08-07-2023,1356.057111,8,0,0,1,60,0
04-10-2023,5646.798462,16,0,0,1,30,0
12-10-2023,5830.826341,15,0,0,1,90,0
07-05-2023,6312.486364,15,0,0,0,30,0
03-03-2023,11931.36207,18,0,0,0,30,0
24-07-2023,3288.002424,9,0,0,0,30,0
08-02-2023,8252.672941,16,0,0,0,30,0
04-04-2023,4465.413864,18,0,0,0,30,0
08-12-2023,18020.79091,13,0,0,0,30,0
16-09-2023,22178.78316,16,0,0,0,30,0
11-03-2023,3312.7668,11,0,0,0,30,0
11-12-2023,8717.286552,17,0,0,0,60,0
18-05-2023,19477.39872,14,0,0,0,60,0
03-11-2023,3896.659,11,0,0,0,60,0
13-06-2023,1855.300513,11,0,0,0,30,0
02-04-2023,7445.775,10,0,0,0,90,0
30-06-2023,5662.8105,14,0,0,0,30,0
05-01-2023,2076.456667,3,0,0,0,60,0
23-12-2023,4787.430816,13,0,0,0,30,0
07-04-2023,866.2840426,15,0,1,0,60,1
25-11-2023,12312.40647,10,0,0,0,60,0
29-09-2023,12127.79,13,0,0,0,60,0
26-07-2023,4564.84,13,0,0,0,30,0
16-07-2023,13455.03974,11,0,0,0,60,0
11-06-2023,7696.113226,10,0,0,1,30,1
17-02-2023,12181.78563,9,0,0,0,30,0
12-07-2023,10016.92111,8,0,0,0,30,0
18-07-2023,4567.90825,15,0,0,0,60,0
29-01-2023,5414.944118,17,0,0,0,30,0
26-09-2023,4816.233871,11,0,1,1,90,1
22-01-2023,2034.342,5,0,0,1,30,0
27-06-2023,3431.334146,16,0,0,0,30,0
27-04-2023,8476.790571,7,0,0,0,30,0
16-02-2023,4641.185,11,0,0,1,30,0
18-09-2023,13195.82263,15,0,0,0,30,0
09-07-2023,30620.89441,10,0,0,1,30,1
15-01-2023,4109.185,10,0,0,0,60,0
15-05-2023,4762.459268,12,0,0,0,60,0
11-01-2023,4518.72875,8,0,0,0,30,1
10-08-2023,8812.220465,5,0,0,0,30,0
22-10-2023,8374.415897,14,0,0,1,30,0
12-03-2023,2936.096071,12,0,0,0,60,0
09-11-2023,5249.9925,14,0,1,0,30,1
01-07-2023,4909.188276,7,0,0,0,90,0
16-08-2023,4251.890882,12,0,0,0,30,0
16-01-2023,10199.765,2,0,0,0,30,1
21-12-2023,5699.207586,16,0,0,1,90,0
31-03-2023,20422.52575,10,0,0,0,60,0
19-01-2023,9329.294545,11,0,0,0,30,0
10-02-2023,7959.4188,18,0,0,0,30,0
11-11-2023,7334.837692,12,0,0,1,30,0
31-07-2023,4617.403514,12,0,0,0,60,0
06-02-2023,10189.825,11,0,0,0,60,0
25-06-2023,3159.377368,12,0,1,0,30,1
07-04-2023,18060.65387,10,0,0,1,90,1
06-12-2023,6082.85875,14,0,0,0,30,0
12-08-2023,16444.39826,9,0,1,0,60,1
12-06-2023,12098.26205,14,0,0,0,60,0
29-11-2023,6800.743871,10,0,1,0,60,1
22-06-2023,6112.46375,15,0,0,0,60,0
07-06-2023,1863.62,12,0,0,1,30,0
27-05-2023,15708.86977,12,0,0,0,60,0
26-06-2023,14926.595,12,0,0,0,90,0
29-11-2023,2194.6075,12,0,0,1,30,0
27-12-2023,2284.629512,13,0,0,0,90,0
15-01-2023,5107.64375,8,0,0,0,60,0
06-09-2023,7336.406905,14,0,0,1,30,0
07-12-2023,5102.396571,12,0,0,0,30,0
08-03-2023,5209.034444,11,0,0,1,30,0
05-06-2023,8084.955588,11,0,0,0,60,0
10-07-2023,7637.8715,12,0,0,0,30,0
15-06-2023,2286.002647,8,0,0,0,30,0
22-07-2023,7771.908889,12,0,1,0,30,1
07-05-2023,9512.154872,13,0,0,0,30,1
26-03-2023,12710.92444,16,0,1,0,30,1
09-07-2023,38950.09098,15,0,1,0,30,1
29-08-2023,1855.478108,17,0,1,0,60,1
07-05-2023,6664.016364,9,0,0,0,30,0
10-01-2023,4179.006667,3,0,0,0,30,0
25-06-2023,4249.4232,8,0,1,0,30,1
02-07-2023,6500.756364,14,0,0,1,60,0
19-04-2023,16015.03938,7,0,1,1,30,1
07-09-2023,20243.66033,11,0,1,0,30,1
22-11-2023,4502.50875,13,0,0,0,60,0
26-01-2023,3489.212667,15,0,0,0,90,0
13-05-2023,5293.834348,16,0,0,0,60,0
29-11-2023,5095.769762,14,0,1,1,60,1
04-06-2023,4886.425128,12,0,0,0,60,0
13-03-2023,11043.82571,17,0,0,0,30,0
14-03-2023,2771.994706,17,0,0,0,30,0
14-05-2023,7731.671622,16,0,0,0,30,0
10-01-2023,12380.94333,3,0,0,1,60,0
24-12-2023,7204.58925,12,0,0,0,30,1
23-01-2023,7736.213,10,0,0,0,30,0
07-06-2023,3464.9185,15,0,0,0,60,0
09-04-2023,12631.20349,15,0,0,0,60,0
01-12-2023,11352.9,16,0,1,0,30,1
31-03-2023,2900.483077,15,0,1,1,30,1
15-11-2023,4142.761515,4,0,1,0,30,1
16-03-2023,2997.022,13,0,0,0,60,1
30-04-2023,2346.272,17,0,0,0,30,0
03-11-2023,4993.5925,15,0,0,0,30,0
20-01-2023,711.486875,16,0,0,1,30,0
07-10-2023,4178.167778,6,0,0,1,30,0
07-04-2023,6332.899756,13,0,0,0,30,0
29-06-2023,4431.6908,21,0,0,0,60,0
02-08-2023,6145.606286,13,0,0,1,60,0
06-02-2023,10004.2125,19,0,1,1,30,1
19-08-2023,8186.708158,16,0,0,1,30,0
29-04-2023,18164.87926,13,0,0,1,60,0
14-08-2023,3768.973667,13,0,0,1,30,0
15-02-2023,11614.965,12,0,0,0,30,0
07-09-2023,9861.636389,10,0,1,0,30,1
13-12-2023,5708.7175,10,0,0,0,30,0
27-06-2023,13039.67147,11,0,1,0,60,1
11-11-2023,5326.444783,20,0,0,0,60,0
31-03-2023,5483.249737,15,0,0,0,90,0
23-12-2023,15108.35375,13,0,1,1,30,1
25-05-2023,12223.09075,16,0,0,0,30,0
03-12-2023,4153.542143,18,0,1,0,60,1
14-01-2023,4076.526,10,0,0,1,90,0
10-04-2023,6583.054737,13,0,0,1,30,0
14-01-2023,4077.818333,6,0,1,0,60,1
27-11-2023,7399.971351,13,0,0,0,30,0
16-04-2023,3868.956818,15,0,0,0,90,1
27-09-2023,3827.56,10,0,0,1,30,1
16-04-2023,1697.693,11,0,0,0,60,0
07-05-2023,2075.43087,9,0,0,0,30,0
19-03-2023,10095.41432,19,0,1,0,60,1
30-04-2023,4155.683659,15,0,0,0,30,0
24-09-2023,3674.822222,16,0,0,0,30,0
02-09-2023,6035.112653,19,0,1,0,60,1
11-09-2023,16127.93543,14,0,0,0,60,0
02-08-2023,14339.44326,18,0,0,0,30,0
14-07-2023,5719.372,13,0,0,0,30,0
06-03-2023,10796.98692,13,0,0,0,60,0
21-02-2023,17021.88417,15,0,1,0,30,1
13-08-2023,5183.779773,14,0,0,0,30,1
09-05-2023,10949.49857,10,0,0,0,30,0
25-08-2023,10553.80306,9,0,1,0,60,1
09-02-2023,30588.09412,13,0,0,0,30,1
02-06-2023,5747.601707,11,0,0,0,30,0
04-08-2023,4110.345806,14,0,0,0,30,0
09-07-2023,5365.3324,10,0,1,1,60,1
12-05-2023,6974.134643,11,0,0,0,30,0
30-04-2023,12347.26205,14,0,0,0,90,0
03-08-2023,1994.6325,19,0,0,0,30,0
25-07-2023,4128.024651,16,0,0,0,90,0
30-11-2023,10397.54083,9,0,0,0,30,0
13-05-2023,4579.768438,12,0,1,1,30,1
13-12-2023,11085.07026,11,0,0,0,30,0
22-03-2023,9752.370278,10,0,1,0,30,1
18-03-2023,11886.94056,9,0,0,0,30,1
02-01-2023,6244.055,2,0,0,0,30,0
30-10-2023,4735.967647,11,0,0,0,60,0
20-02-2023,4792.345455,17,0,0,1,30,0
30-06-2023,1546.655,14,0,0,0,30,0
06-01-2023,7591.215,2,0,0,0,60,0
24-10-2023,4467.221628,18,0,0,1,30,0
02-11-2023,1837.416579,13,0,0,1,30,0
02-06-2023,4776.731842,16,0,0,1,30,0
29-08-2023,5484.334412,11,0,0,0,60,0
29-07-2023,1807.366,11,0,0,0,60,0
27-07-2023,18962.19081,19,0,1,0,60,1
03-01-2023,4123.44,3,0,0,0,60,1
28-07-2023,6150.883846,17,0,0,0,30,0
17-11-2023,1816.99,15,0,0,0,60,0
22-01-2023,5641.096429,14,0,0,0,30,0
31-01-2023,5830.094667,13,0,0,0,30,0
02-03-2023,9522.7372,9,0,0,0,60,0
27-10-2023,6054.892727,8,0,0,1,30,0
20-12-2023,6665.840857,13,0,0,0,30,0
04-05-2023,11740.00237,13,0,0,0,30,0
14-03-2023,25643.4425,13,0,0,1,30,0
31-10-2023,5892.111739,18,0,0,0,60,0
26-01-2023,6908.300714,14,0,0,0,60,0
15-03-2023,5024.858387,13,0,0,0,30,0
16-12-2023,5889.444043,22,0,1,0,30,1
20-08-2023,5256.209722,11,0,0,0,60,0
12-05-2023,3591.127111,16,0,1,1,60,1
17-02-2023,2988.6425,12,0,0,0,30,0
06-08-2023,9917.038182,10,0,1,0,30,1
21-06-2023,4293.436,15,0,0,0,60,0
01-11-2023,3562.9125,8,0,1,0,60,1
20-01-2023,10128.85,3,0,0,0,60,0
19-01-2023,5157.58375,8,0,0,0,30,1
28-05-2023,9495.013784,14,0,1,0,30,1
15-10-2023,3953.48641,14,0,0,0,30,0
15-05-2023,35738.7,16,0,0,0,30,1
21-08-2023,28152.45029,11,0,0,0,30,0
12-03-2023,29032.07784,19,0,0,0,60,0
21-01-2023,9524.7375,8,0,1,1,90,1
07-12-2023,9698.909355,9,0,0,0,30,0
07-12-2023,13465.26513,10,0,0,1,30,0
09-12-2023,2325.557297,14,0,0,0,30,0
02-03-2023,8757.615357,20,0,0,0,60,1
05-02-2023,7166.926,14,0,0,0,30,0
29-11-2023,10452.51344,8,0,0,0,60,0
24-03-2023,9446.017667,12,0,0,1,90,0
17-05-2023,4422.686757,14,0,0,0,30,0
18-01-2023,11390.24857,7,0,0,0,60,0
22-11-2023,5547.9025,14,0,0,0,30,0
18-06-2023,5705.776944,14,0,0,1,30,0
13-06-2023,21463.66243,13,0,0,0,60,0
28-01-2023,10929.26583,12,0,0,1,60,0
10-04-2023,3610.265556,12,0,0,0,60,0
24-10-2023,36466.77,12,0,0,0,30,0
18-02-2023,3429.027931,21,0,0,1,30,0
14-09-2023,7371.510909,12,0,1,1,30,1
11-08-2023,12775.0075,10,0,1,0,30,1
10-06-2023,4292.385882,18,0,1,0,30,1
24-09-2023,4956.44697,13,0,0,0,60,0
15-05-2023,4062.229643,9,0,0,0,30,0
26-12-2023,4180.000909,21,0,1,0,30,1
25-09-2023,12512.51915,14,0,1,0,60,0
04-08-2023,4294.709091,13,0,0,1,60,0
21-09-2023,2181.243793,13,0,0,0,30,0
01-02-2023,2284.542143,14,0,1,0,30,1
07-01-2023,4708.88,1,0,0,0,30,1
08-03-2023,10362.47552,17,0,0,0,60,0
01-07-2023,5405.075882,12,0,0,1,60,0
29-06-2023,8559.243235,9,0,0,0,60,0
27-03-2023,10826.75179,10,0,0,0,60,0
23-04-2023,4151.434259,21,0,0,0,60,0
26-06-2023,15944.10355,11,0,0,0,30,0
16-06-2023,7151.348611,12,0,0,0,30,0
14-07-2023,14555.56629,13,0,1,0,30,1
14-07-2023,47883.92176,14,0,0,1,30,1
24-03-2023,6892.23,13,0,0,1,30,0
03-04-2023,2893.406364,9,0,0,0,30,0
05-10-2023,3140.6265,11,0,0,0,60,0
12-07-2023,2007.232941,13,0,1,0,60,1
23-09-2023,10784.16781,12,0,0,0,30,0
20-08-2023,3767.413684,16,0,0,0,30,1
14-04-2023,13428.018,16,0,0,0,30,0
07-11-2023,20681.26125,10,0,0,0,30,0
12-11-2023,18201.79,8,0,0,0,60,0
03-07-2023,16127.46744,20,0,0,0,60,0
20-08-2023,1899.87122,16,0,0,1,60,0
11-09-2023,2280.953429,10,0,0,0,30,0
12-04-2023,5967.983611,12,0,0,0,30,0
26-10-2023,12293.61,15,0,0,0,30,0
04-11-2023,3911.967317,15,0,1,0,30,1
21-05-2023,2563.160789,20,0,0,1,60,0
28-10-2023,5958.102121,8,0,0,1,60,0
18-07-2023,1984.545938,8,0,0,1,30,0
25-12-2023,11040.57552,9,0,0,1,60,0
09-12-2023,10103.794,16,0,1,0,30,1
18-02-2023,6051.928333,12,0,1,0,30,1
03-03-2023,1594.56,8,0,1,0,30,1
27-10-2023,3837.011778,17,0,1,1,30,1
30-01-2023,1858.173636,11,0,1,0,60,1
18-09-2023,1908.202432,11,0,0,0,30,0
10-03-2023,3809.507143,12,0,0,0,60,0
23-04-2023,1710.337105,11,0,0,0,30,0
16-04-2023,7256.729302,15,0,0,0,60,0
22-02-2023,3270.63069,17,0,0,0,30,0
24-02-2023,5859.172222,13,0,0,0,30,0
19-02-2023,6546.306471,7,0,0,0,60,0
10-12-2023,3668.939688,14,0,0,1,60,0
25-02-2023,3770.06,10,0,0,0,30,0
29-05-2023,4808.305484,9,0,0,0,60,0
25-01-2023,2069.30125,8,0,0,0,90,0
16-01-2023,3122.572,5,0,0,0,60,0
06-08-2023,36108.78487,18,0,0,0,30,1
29-07-2023,9692.07,14,0,0,0,30,0
08-12-2023,3143.995778,17,0,0,1,60,0
04-08-2023,7341.769474,14,0,0,0,30,1
11-07-2023,3092.862,12,0,0,0,60,0
15-03-2023,5089.472414,16,0,0,0,60,1
09-02-2023,1669.6055,15,0,0,1,30,0
15-09-2023,4985.520263,10,0,0,0,30,0
17-01-2023,5152.12,8,0,1,0,30,1
24-07-2023,2726.427353,11,0,0,0,30,0
27-07-2023,4861.291579,11,0,0,0,30,0
30-04-2023,5250.579773,21,0,1,0,90,1
20-08-2023,4828.039744,16,0,0,0,30,0
23-03-2023,2867.134286,8,0,0,0,30,0
28-04-2023,2772.598293,15,0,1,0,90,1
06-04-2023,5539.335152,14,0,0,0,30,0
07-04-2023,8362.293902,10,0,0,0,60,0
17-10-2023,2817.7175,13,0,1,0,30,1
19-05-2023,1419.217838,12,0,0,0,30,0
11-12-2023,8230.935385,9,0,1,0,60,1
11-02-2023,11961.03875,10,0,0,0,60,0
28-01-2023,15128.771,10,0,0,0,90,0
16-09-2023,7078.04617,15,0,0,0,30,0
12-05-2023,6199.763784,14,0,0,1,60,0
10-08-2023,13464.428,13,0,0,0,30,0
27-09-2023,1881.55225,15,0,0,0,30,0
26-07-2023,563.3965625,14,0,0,1,60,1
02-12-2023,4675.4768,9,0,0,0,60,0
09-03-2023,8555.112308,19,0,1,0,30,1
10-05-2023,5670.021628,9,0,0,1,60,0
11-02-2023,3264.9,8,0,0,0,30,0
06-06-2023,14852.395,9,0,0,1,60,1
26-01-2023,1479.006,5,0,0,0,60,0
02-08-2023,12389.07115,9,0,1,1,30,1
20-04-2023,3188.731538,13,0,0,0,30,0
05-01-2023,7631.52,2,0,0,1,30,0
14-08-2023,6476.184242,11,0,0,0,60,0
12-06-2023,5123.201818,7,0,0,0,60,0
16-05-2023,14332.48812,14,0,0,0,30,0
06-03-2023,4011.11,10,0,0,0,60,0
01-07-2023,9445.215946,11,0,0,1,30,0
20-01-2023,9231.186667,3,0,0,0,60,0
24-09-2023,4636.443488,23,0,0,0,30,0
08-06-2023,25527.46725,14,0,0,1,30,1
07-12-2023,8956.792195,18,0,1,1,60,1
22-07-2023,4167.229231,15,0,1,0,30,1
17-10-2023,4560.791053,11,0,0,0,60,0
19-07-2023,6248.768421,15,0,0,0,30,0
25-11-2023,9600.461892,10,0,0,0,30,0
22-08-2023,3776.287105,11,0,0,0,30,0
20-09-2023,10069.01038,9,0,0,1,90,0
16-06-2023,5021.693125,13,0,0,0,90,0
12-09-2023,1627.915814,18,0,0,0,30,0
05-01-2023,7431.5725,4,0,0,0,30,0
08-05-2023,8879.5595,13,0,0,0,60,0
22-08-2023,8885.29931,12,0,0,0,30,0
11-05-2023,4793.280857,13,0,0,0,30,0
13-03-2023,5811.328929,16,0,0,0,30,0
23-08-2023,6592.831667,15,0,0,0,60,0
21-04-2023,10816.20068,21,0,0,0,90,0
18-12-2023,9245.530714,17,0,1,1,30,0
08-03-2023,27967.06703,20,0,0,0,60,1
29-08-2023,9121.48878,16,0,0,0,90,0
11-07-2023,4518.809091,18,0,0,1,30,0
19-08-2023,4523.885938,11,0,0,0,30,0
26-05-2023,9651.761429,18,0,0,1,60,0
10-11-2023,3468.067576,12,0,0,0,30,0
26-03-2023,8290.942727,10,0,0,0,90,0
03-01-2023,8706.08,1,0,0,0,60,1
09-02-2023,3918.969474,15,0,0,0,30,0
10-06-2023,16679.26711,16,0,0,0,30,0
10-03-2023,7767.834194,12,0,0,0,60,0
25-08-2023,3601.855476,14,0,0,0,90,0
06-09-2023,4085.214773,11,0,0,1,30,1
26-11-2023,3471.587273,12,0,0,0,30,0
19-06-2023,6157.163437,14,0,0,0,30,0
13-07-2023,1414.414444,14,0,1,0,30,1
05-04-2023,6478.264694,14,0,0,0,60,0
14-02-2023,5770.2144,17,0,1,0,60,1
25-07-2023,4397.841143,14,0,0,0,60,0
15-07-2023,8477.43561,9,0,1,0,60,1
21-09-2023,4162.174194,8,0,0,1,60,0
23-07-2023,13586.07214,15,0,0,1,30,0
05-02-2023,20152.528,10,0,0,1,60,0
02-02-2023,9724.559167,10,0,0,0,60,0
25-10-2023,5448.534722,15,0,0,1,60,0
16-12-2023,1309.281905,13,0,0,0,60,0
29-01-2023,2760.140833,12,0,0,1,30,0
15-09-2023,8419.651053,10,0,0,1,30,0
02-06-2023,3730.255349,11,0,1,1,30,1
17-12-2023,5118.5084,15,0,0,0,60,0
19-01-2023,6189.361667,6,0,0,0,60,0
24-02-2023,8007.066818,11,0,0,0,60,0
29-04-2023,3744.794,7,0,0,0,30,0
07-09-2023,4573.516129,11,0,0,0,60,0
17-08-2023,3550.848276,10,0,0,1,60,0
24-11-2023,7800.352444,19,0,0,0,90,0
03-10-2023,5460.732353,13,0,0,0,30,0
24-04-2023,9634.883784,14,0,0,1,30,0
31-08-2023,5087.787632,10,0,0,0,60,0
26-08-2023,9940.935349,11,0,1,1,30,1
07-12-2023,12723.39242,12,0,1,0,30,1
15-07-2023,2263.794634,14,0,0,0,30,0
03-08-2023,2967.350313,14,0,0,1,90,0
30-09-2023,9590.660313,12,0,0,0,60,0
22-02-2023,5766.688571,8,0,0,1,90,0
11-02-2023,16197.60059,9,0,0,0,30,1
17-11-2023,6417.283778,15,0,1,0,60,1
03-12-2023,3499.105,16,0,0,0,30,0
10-05-2023,7092.721818,15,0,0,0,60,0
29-08-2023,3158.279722,9,0,1,0,30,1
02-10-2023,2184.876829,9,0,0,0,60,0
12-09-2023,3304.623333,15,0,0,0,60,0
01-01-2023,11561.2,1,0,0,0,60,0
28-01-2023,5122.585556,9,0,0,0,60,0
16-08-2023,5120.96825,14,0,0,0,30,0
09-02-2023,9544.915882,13,0,0,0,30,0
21-02-2023,5604.431333,8,0,0,0,30,0
25-08-2023,22779.675,12,0,0,0,90,0
10-06-2023,4415.521471,18,0,0,1,30,0
22-11-2023,7123.709767,17,0,0,1,30,0
08-01-2023,12072.42667,3,0,0,0,30,0
05-11-2023,13786.21103,9,0,0,0,30,0
09-01-2023,9643.06,5,0,0,0,30,0
22-04-2023,5126.904146,15,0,0,0,30,1
30-12-2023,2217.288485,11,0,0,0,60,0
16-02-2023,6207.866,7,0,0,0,60,0
14-05-2023,15696.75559,12,0,0,0,90,0
09-04-2023,15110.12471,10,0,0,0,30,0
01-03-2023,4919.361515,17,0,0,0,60,0
25-07-2023,8161.585682,14,0,0,1,60,0
17-02-2023,17868.462,12,0,0,0,90,0
12-10-2023,5324.086739,17,0,0,0,30,0
21-04-2023,4630.492,11,0,1,0,30,1
01-08-2023,7888.65225,12,0,0,0,30,0
21-10-2023,5924.245,12,0,0,0,30,0
17-10-2023,2249.100833,15,0,0,0,30,0
02-10-2023,7685.373421,17,0,0,0,30,0
